Frame,Time,m_avg_PelvisPosX,m_avg_PelvisPosY,m_avg_PelvisPosZ,m_avg_PelvisRotX,m_avg_PelvisRotY,m_avg_PelvisRotZ,m_avg_L_HipPosX,m_avg_L_HipPosY,m_avg_L_HipPosZ,m_avg_L_HipRotX,m_avg_L_HipRotY,m_avg_L_HipRotZ,m_avg_L_KneePosX,m_avg_L_KneePosY,m_avg_L_KneePosZ,m_avg_L_KneeRotX,m_avg_L_KneeRotY,m_avg_L_KneeRotZ,m_avg_L_AnklePosX,m_avg_L_AnklePosY,m_avg_L_AnklePosZ,m_avg_L_AnkleRotX,m_avg_L_AnkleRotY,m_avg_L_AnkleRotZ,m_avg_L_FootPosX,m_avg_L_FootPosY,m_avg_L_FootPosZ,m_avg_L_FootRotX,m_avg_L_FootRotY,m_avg_L_FootRotZ,m_avg_R_HipPosX,m_avg_R_HipPosY,m_avg_R_HipPosZ,m_avg_R_HipRotX,m_avg_R_HipRotY,m_avg_R_HipRotZ,m_avg_R_KneePosX,m_avg_R_KneePosY,m_avg_R_KneePosZ,m_avg_R_KneeRotX,m_avg_R_KneeRotY,m_avg_R_KneeRotZ,m_avg_R_AnklePosX,m_avg_R_AnklePosY,m_avg_R_AnklePosZ,m_avg_R_AnkleRotX,m_avg_R_AnkleRotY,m_avg_R_AnkleRotZ,m_avg_R_FootPosX,m_avg_R_FootPosY,m_avg_R_FootPosZ,m_avg_R_FootRotX,m_avg_R_FootRotY,m_avg_R_FootRotZ,m_avg_Spine1PosX,m_avg_Spine1PosY,m_avg_Spine1PosZ,m_avg_Spine1RotX,m_avg_Spine1RotY,m_avg_Spine1RotZ,m_avg_Spine2PosX,m_avg_Spine2PosY,m_avg_Spine2PosZ,m_avg_Spine2RotX,m_avg_Spine2RotY,m_avg_Spine2RotZ,m_avg_L_CollarPosX,m_avg_L_CollarPosY,m_avg_L_CollarPosZ,m_avg_L_CollarRotX,m_avg_L_CollarRotY,m_avg_L_CollarRotZ,m_avg_L_ShoulderPosX,m_avg_L_ShoulderPosY,m_avg_L_ShoulderPosZ,m_avg_L_ShoulderRotX,m_avg_L_ShoulderRotY,m_avg_L_ShoulderRotZ,m_avg_L_ElbowPosX,m_avg_L_ElbowPosY,m_avg_L_ElbowPosZ,m_avg_L_ElbowRotX,m_avg_L_ElbowRotY,m_avg_L_ElbowRotZ,m_avg_L_WristPosX,m_avg_L_WristPosY,m_avg_L_WristPosZ,m_avg_L_WristRotX,m_avg_L_WristRotY,m_avg_L_WristRotZ,m_avg_NeckPosX,m_avg_NeckPosY,m_avg_NeckPosZ,m_avg_NeckRotX,m_avg_NeckRotY,m_avg_NeckRotZ,m_avg_HeadPosX,m_avg_HeadPosY,m_avg_HeadPosZ,m_avg_HeadRotX,m_avg_HeadRotY,m_avg_HeadRotZ,m_avg_R_CollarPosX,m_avg_R_CollarPosY,m_avg_R_CollarPosZ,m_avg_R_CollarRotX,m_avg_R_CollarRotY,m_avg_R_CollarRotZ,m_avg_R_ShoulderPosX,m_avg_R_ShoulderPosY,m_avg_R_ShoulderPosZ,m_avg_R_ShoulderRotX,m_avg_R_ShoulderRotY,m_avg_R_ShoulderRotZ,m_avg_R_ElbowPosX,m_avg_R_ElbowPosY,m_avg_R_ElbowPosZ,m_avg_R_ElbowRotX,m_avg_R_ElbowRotY,m_avg_R_ElbowRotZ,m_avg_R_WristPosX,m_avg_R_WristPosY,m_avg_R_WristPosZ,m_avg_R_WristRotX,m_avg_R_WristRotY,m_avg_R_WristRotZ,
1325,14.81082,0.06619786,0.4383135,1.04745,17.75021,346.6263,355.5514,0.01410191,0.3719115,0.9947131,343.7935,0.5215884,358.39,-0.03757389,0.01517165,1.106997,355.1366,359.7395,0.3878601,-0.02040948,-0.4006295,1.105996,9.649041,353.1309,359.6974,-0.07307456,-0.4779604,1.20743,359.8927,0.1792338,0.9812794,0.1257374,0.3545796,1.019869,345.7495,342.175,359.5019,0.1359295,-0.007861257,1.114745,357.5673,342.4472,356.6199,0.10032,-0.414811,1.086399,8.269168,359.549,358.9503,0.1321078,-0.4932585,1.203071,357.8341,0.6632582,357.6533,0.07082488,0.5646401,1.049907,28.84287,345.7132,354.8322,0.05675883,0.6692373,1.136435,25.75483,321.8975,341.5929,0.008407127,0.8362033,1.178913,26.22239,323.498,5.0733,-0.08908786,0.8741127,1.104359,8.481963,257.4169,23.47364,-0.003169745,0.7659838,0.8968291,344.9951,283.4995,61.29998,-0.08333936,0.5513493,0.777592,356.8712,0.9679706,62.90807,0.08436234,0.8998428,1.25754,25.75483,321.8976,341.5928,0.04849805,0.9551432,1.332355,350.1588,264.8906,346.6185,0.1357966,0.794274,1.246516,22.50649,316.3908,316.9445,0.232695,0.7588056,1.306231,6.616034,296.5072,281.8495,0.3024911,0.5140064,1.314102,12.06236,297.6955,277.4578,0.3741139,0.2628001,1.322179,354.4996,260.129,292.2604,
1326,14.82229,0.06619786,0.4383135,1.04745,17.75021,346.6263,355.5514,0.01410191,0.3719115,0.9947131,343.7935,0.5215884,358.39,-0.03757389,0.01517165,1.106997,355.1366,359.7395,0.3878601,-0.02040948,-0.4006295,1.105996,9.649041,353.1309,359.6974,-0.07307456,-0.4779604,1.20743,0.001805086,0.07456777,1.12818,0.1257374,0.3545796,1.019869,345.7495,342.175,359.5019,0.1359295,-0.007861257,1.114745,357.5673,342.4472,356.6199,0.10032,-0.414811,1.086399,8.269168,359.549,358.9503,0.1321078,-0.4932585,1.203071,358.8499,359.7317,358.1835,0.07082488,0.5646401,1.049907,28.84287,345.7132,354.8322,0.05675883,0.6692373,1.136435,25.75483,321.8975,341.5929,0.008407127,0.8362033,1.178913,26.22239,323.498,5.0733,-0.08908786,0.8741127,1.104359,8.99468,256.1685,21.38962,0.001981062,0.7743548,0.8948424,345.7673,283.5846,59.85807,-0.076015,0.5624165,0.7694975,358.0718,0.1288775,62.57128,0.08436234,0.8998428,1.25754,25.75483,321.8976,341.5928,0.04849805,0.9551432,1.332355,350.3357,265.1531,345.4986,0.1357966,0.794274,1.246516,22.50649,316.3908,316.9445,0.232695,0.7588056,1.306231,6.928466,295.9044,281.4236,0.3028224,0.5140566,1.312566,12.38343,297.0526,277.0317,0.3747852,0.2629016,1.319067,354.524,261.1358,291.8384,
1327,14.83355,0.06619786,0.4383135,1.04745,17.75021,346.6263,355.5514,0.01410191,0.3719115,0.9947131,343.7935,0.5215884,358.39,-0.03757389,0.01517165,1.106997,355.1366,359.7395,0.3878601,-0.02040948,-0.4006295,1.105996,9.649041,353.1309,359.6974,-0.07307456,-0.4779604,1.20743,359.8419,359.778,1.38522,0.1257374,0.3545796,1.019869,345.7495,342.175,359.5019,0.1359295,-0.007861257,1.114745,357.5673,342.4472,356.6199,0.10032,-0.414811,1.086399,8.269168,359.549,358.9503,0.1321078,-0.4932585,1.203071,359.178,359.3641,358.9024,0.07082488,0.5646401,1.049907,28.84287,345.7132,354.8322,0.05675883,0.6692373,1.136435,25.75483,321.8975,341.5929,0.008407127,0.8362033,1.178913,26.22239,323.498,5.0733,-0.08908786,0.8741127,1.104359,9.432438,255.0189,19.49732,0.006575727,0.7820429,0.8933755,346.5746,283.6038,58.45906,-0.06900402,0.5728636,0.7620579,359.092,359.2952,62.55944,0.08436234,0.8998428,1.25754,25.75483,321.8976,341.5928,0.04849805,0.9551432,1.332355,350.4821,265.4125,344.3363,0.1357966,0.794274,1.246516,22.50649,316.3908,316.9445,0.232695,0.7588056,1.306231,7.19005,295.2703,281.0017,0.3030005,0.5140758,1.311184,12.65319,296.3786,276.6082,0.375146,0.2629405,1.316267,354.584,262.2785,291.4426,
1328,14.84479,0.06608748,0.4345099,1.043793,18.16651,346.3794,355.5515,0.01433273,0.3683947,0.9903638,344.0011,0.3042114,358.5883,-0.03648119,0.01107907,1.101202,354.3191,359.6117,0.4045307,-0.01923428,-0.4046899,1.106172,8.404541,351.9641,359.697,-0.07418565,-0.4796785,1.208151,359.5841,359.2982,1.587739,0.1258885,0.3510733,1.015878,345.6691,342.0001,359.6142,0.1363344,-0.01117051,1.111476,357.3914,342.2953,356.7512,0.101305,-0.4182644,1.084514,9.00563,359.243,358.9638,0.1324971,-0.4981942,1.200337,358.8839,359.6787,358.7629,0.07048754,0.5608235,1.047161,30.64997,345.3292,354.7135,0.05528771,0.6626011,1.136804,27.98253,320.5645,340.1955,0.005151082,0.8271897,1.185965,28.48283,322.1851,3.891065,-0.09170491,0.8673653,1.111766,9.826124,253.9313,17.40782,0.00811293,0.7838323,0.8991599,347.4921,283.5798,57.17946,-0.06456605,0.57722,0.7622592,0.0009711675,358.5836,62.83644,0.07966255,0.8878494,1.268243,27.98254,320.5645,340.1955,0.0424757,0.9395507,1.344962,350.5954,265.7303,343.2209,0.132032,0.7832358,1.253237,24.53345,314.8062,315.8008,0.2281704,0.7466099,1.313479,7.505427,294.6198,280.5074,0.2987722,0.5019363,1.316688,12.97778,295.6812,276.1116,0.3712218,0.2508588,1.319981,354.7571,263.2123,290.9437,
1329,14.8564,0.06608748,0.4345099,1.043793,18.16651,346.3794,355.5515,0.01433273,0.3683947,0.9903638,344.0011,0.3042114,358.5883,-0.03648119,0.01107907,1.101202,354.3191,359.6117,0.4045307,-0.01923428,-0.4046899,1.106172,8.404541,351.9641,359.697,-0.07418565,-0.4796785,1.208151,359.829,359.541,1.037789,0.1258885,0.3510733,1.015878,345.6691,342.0001,359.6142,0.1363344,-0.01117051,1.111476,357.3914,342.2953,356.7512,0.101305,-0.4182644,1.084514,9.00563,359.243,358.9638,0.1324971,-0.4981942,1.200337,358.2648,0.5070032,358.7552,0.07048754,0.5608235,1.047161,30.64997,345.3292,354.7135,0.05528771,0.6626011,1.136804,27.98253,320.5645,340.1955,0.005151082,0.8271897,1.185965,28.48283,322.1851,3.891065,-0.09170491,0.8673653,1.111766,10.16867,253.0087,15.37084,0.01147702,0.7922247,0.8976396,348.5421,283.4494,55.97655,-0.0576016,0.5880763,0.7552876,0.5310409,357.9573,64.13585,0.07966255,0.8878494,1.268243,27.98254,320.5645,340.1955,0.0424757,0.9395507,1.344962,350.7026,266.1027,342.1466,0.132032,0.7832358,1.253237,24.53345,314.8062,315.8008,0.2281704,0.7466099,1.313479,7.791169,293.9573,279.9799,0.2989423,0.5019684,1.314882,13.2729,294.9682,275.5802,0.3715664,0.2509239,1.316322,354.7858,263.9208,290.1988,
1330,14.86758,0.06551129,0.4342262,1.028704,22.81485,344.8884,353.7598,0.01408417,0.373395,0.9690449,341.4687,0.8253742,358.5778,-0.03556233,0.02132249,1.096016,355.4393,359.9641,1.038027,-0.01370149,-0.3942465,1.092736,6.030927,349.4839,359.793,-0.07346667,-0.4647371,1.195215,0.1494687,0.06998414,0.4657924,0.1250991,0.35296,0.9946142,343.7702,341.3817,359.903,0.1324939,-0.005983531,1.102195,356.8201,341.7389,356.7009,0.0961183,-0.4131706,1.078635,4.086339,1.283886,359.291,0.1319068,-0.4827228,1.199707,357.9394,0.8199746,359.2408,0.07081869,0.5597426,1.042963,33.51382,343.5615,352.786,0.0558173,0.6565806,1.137952,28.96254,318.2695,338.9936,0.004636636,0.8200544,1.18969,29.49188,320.1578,5.811144,-0.08955678,0.8566344,1.110379,10.43631,252.3171,13.08631,0.015825,0.7909359,0.8942287,349.5784,283.2474,55.36831,-0.04936227,0.5878292,0.7485892,1.164228,357.3253,65.29411,0.07679103,0.8784005,1.275659,28.96254,318.2695,338.9936,0.03744283,0.9282932,1.352497,350.7718,266.5172,341.1906,0.1293263,0.774024,1.259618,25.56359,312.8888,314.3513,0.223972,0.7353583,1.32094,8.045852,293.26,279.461,0.2948552,0.4907451,1.32067,13.53642,294.2209,275.0563,0.3675935,0.2397297,1.320392,354.6739,264.6307,289.1816,
1331,14.87882,0.06551129,0.4342262,1.028704,22.81485,344.8884,353.7598,0.01408417,0.373395,0.9690449,341.4687,0.8253742,358.5778,-0.03556233,0.02132249,1.096016,355.4393,359.9641,1.038027,-0.01370149,-0.3942465,1.092736,6.030927,349.4839,359.793,-0.07346667,-0.4647371,1.195215,0.0323282,0.09115553,0.3339013,0.1250991,0.35296,0.9946142,343.7702,341.3817,359.903,0.1324939,-0.005983531,1.102195,356.8201,341.7389,356.7009,0.0961183,-0.4131706,1.078635,4.086339,1.283886,359.291,0.1319068,-0.4827228,1.199707,358.1661,0.6159503,359.716,0.07081869,0.5597426,1.042963,33.51382,343.5615,352.786,0.0558173,0.6565806,1.137952,28.96254,318.2695,338.9936,0.004636636,0.8200544,1.18969,29.49188,320.1578,5.811144,-0.08955678,0.8566344,1.110379,10.67953,251.6195,10.87263,0.01789492,0.8001679,0.8926446,350.6991,282.9364,54.60454,-0.04290083,0.598591,0.7430345,1.714048,356.3174,66.1332,0.07679103,0.8784005,1.275659,28.96254,318.2695,338.9936,0.03744283,0.9282932,1.352497,350.8047,266.9162,340.3594,0.1293263,0.774024,1.259618,25.56359,312.8888,314.3513,0.223972,0.7353583,1.32094,8.293812,292.6018,278.9136,0.2949409,0.4907789,1.318846,13.79319,293.5099,274.5031,0.3677674,0.2397979,1.316697,354.4941,265.4343,288.0802,
1332,14.89052,0.06551129,0.4342262,1.028704,22.81485,344.8884,353.7598,0.01408417,0.373395,0.9690449,341.4687,0.8253742,358.5778,-0.03556233,0.02132249,1.096016,355.4393,359.9641,1.038027,-0.01370149,-0.3942465,1.092736,6.030927,349.4839,359.793,-0.07346667,-0.4647371,1.195215,359.6048,359.3729,1.306515,0.1250991,0.35296,0.9946142,343.7702,341.3817,359.903,0.1324939,-0.005983531,1.102195,356.8201,341.7389,356.7009,0.0961183,-0.4131706,1.078635,4.086339,1.283886,359.291,0.1319068,-0.4827228,1.199707,358.8891,0.2722567,359.8558,0.07081869,0.5597426,1.042963,33.51382,343.5615,352.786,0.0558173,0.6565806,1.137952,28.96254,318.2695,338.9936,0.004636636,0.8200544,1.18969,29.49188,320.1578,5.811144,-0.08955678,0.8566344,1.110379,10.88902,250.8974,8.560338,0.01983437,0.8098683,0.891315,351.802,282.645,53.81053,-0.03671179,0.6100389,0.7377462,2.319094,355.3246,66.72073,0.07679103,0.8784005,1.275659,28.96254,318.2695,338.9936,0.03744283,0.9282932,1.352497,350.8328,267.3011,339.5863,0.1293263,0.774024,1.259618,25.56359,312.8888,314.3513,0.223972,0.7353583,1.32094,8.499261,291.9104,278.3195,0.2948344,0.4907718,1.316939,14.00766,292.7606,273.9009,0.3675517,0.2397835,1.312835,354.3925,266.0756,287.0062,
1333,14.90371,0.06182333,0.434191,1.019252,23.87382,344.2323,353.8963,0.0115713,0.374045,0.95792,340.2742,1.742892,358.9263,-0.03353564,0.02439266,1.093013,354.9183,0.9430506,1.496534,-0.008360354,-0.3910016,1.093067,5.863524,349.6372,0.2345927,-0.06743886,-0.4614712,1.195957,359.6505,359.3709,1.392022,0.1224054,0.3539402,0.984515,343.153,340.6885,0.4430969,0.1305718,-0.003520787,1.09687,355.6929,341.1635,357.3367,0.09610254,-0.4112839,1.082016,4.053637,357.9424,359.1172,0.1245879,-0.4808663,1.204994,359.3974,0.3368732,359.6172,0.06605876,0.5594761,1.035731,37.97154,342.4159,352.5005,0.04761996,0.6485596,1.137464,32.03838,318.4488,337.6665,-0.006071413,0.8079314,1.198602,32.63093,320.572,4.363859,-0.1025238,0.8470973,1.123344,11.09828,250.1044,6.376216,0.008980721,0.8095645,0.9035706,352.9274,282.2435,52.90246,-0.04300683,0.6119267,0.7456175,3.015969,354.1727,66.73287,0.06619898,0.8631342,1.286528,32.03837,318.4488,337.6665,0.02703421,0.9080259,1.366481,350.894,267.5981,338.792,0.120593,0.7608925,1.264174,28.81467,313.4899,312.9666,0.2175544,0.7215518,1.321305,8.691077,291.2124,277.731,0.2883179,0.4769741,1.315448,14.20775,292.0049,273.3038,0.3609335,0.2259949,1.309438,354.2925,266.5981,286.0568,
1334,14.91251,0.06182333,0.434191,1.019252,23.87382,344.2323,353.8963,0.0115713,0.374045,0.95792,340.2742,1.742892,358.9263,-0.03353564,0.02439266,1.093013,354.9183,0.9430506,1.496534,-0.008360354,-0.3910016,1.093067,5.863524,349.6372,0.2345927,-0.06743886,-0.4614712,1.195957,0.001630683,359.7556,0.9135694,0.1224054,0.3539402,0.984515,343.153,340.6885,0.4430969,0.1305718,-0.003520787,1.09687,355.6929,341.1635,357.3367,0.09610254,-0.4112839,1.082016,4.053637,357.9424,359.1172,0.1245879,-0.4808663,1.204994,359.5294,0.7426316,359.6676,0.06605876,0.5594761,1.035731,37.97154,342.4159,352.5005,0.04761996,0.6485596,1.137464,32.03838,318.4488,337.6665,-0.006071413,0.8079314,1.198602,32.63093,320.572,4.363859,-0.1025238,0.8470973,1.123344,11.29001,249.1614,4.274138,0.01155064,0.8184919,0.9035462,353.7907,282.0694,52.03097,-0.03740065,0.6231392,0.7418251,4.260287,353.1155,66.32381,0.06619898,0.8631342,1.286528,32.03837,318.4488,337.6665,0.02703421,0.9080259,1.366481,351.0174,267.8638,337.9229,0.120593,0.7608925,1.264174,28.81467,313.4899,312.9666,0.2175544,0.7215518,1.321305,8.889782,290.4993,277.135,0.2882893,0.4770182,1.313565,14.41431,291.2334,272.6986,0.3608754,0.2260842,1.305622,354.0783,266.7389,285.1565,
1335,14.92388,0.06182333,0.434191,1.019252,23.87382,344.2323,353.8963,0.0115713,0.374045,0.95792,340.2742,1.742892,358.9263,-0.03353564,0.02439266,1.093013,354.9183,0.9430506,1.496534,-0.008360354,-0.3910016,1.093067,5.863524,349.6372,0.2345927,-0.06743886,-0.4614712,1.195957,0.1037348,359.897,0.6020011,0.1224054,0.3539402,0.984515,343.153,340.6885,0.4430969,0.1305718,-0.003520787,1.09687,355.6929,341.1635,357.3367,0.09610254,-0.4112839,1.082016,4.053637,357.9424,359.1172,0.1245879,-0.4808663,1.204994,359.931,0.07359294,0.1586108,0.06605876,0.5594761,1.035731,37.97154,342.4159,352.5005,0.04761996,0.6485596,1.137464,32.03838,318.4488,337.6665,-0.006071413,0.8079314,1.198602,32.63093,320.572,4.363859,-0.1025238,0.8470973,1.123344,11.50125,248.026,2.449747,0.01488342,0.8262879,0.9044266,354.565,281.9853,50.90841,-0.03172739,0.6340846,0.7383004,5.393616,352.1387,65.99919,0.06619898,0.8631342,1.286528,32.03837,318.4488,337.6665,0.02703421,0.9080259,1.366481,351.1165,268.1286,336.949,0.120593,0.7608925,1.264174,28.81467,313.4899,312.9666,0.2175544,0.7215518,1.321305,9.034696,289.7292,276.4854,0.28803,0.4770132,1.311605,14.56704,290.3991,272.0378,0.3603501,0.2260741,1.30165,353.7281,266.9086,284.2361,
1336,14.93489,0.06066931,0.4283115,1.013554,24.10963,343.8577,353.7666,0.0107119,0.3684874,0.9516687,339.9045,1.297907,359.0724,-0.0344364,0.01958776,1.088681,353.9785,0.5515755,1.544868,-0.008847471,-0.3957217,1.095714,5.370113,348.0198,0.3444536,-0.07082011,-0.4653011,1.197502,359.9326,359.7903,0.4734796,0.1213778,0.3481659,0.9787945,342.4612,340.5596,0.5257046,0.1283698,-0.007959485,1.09539,355.809,341.061,357.2157,0.09338527,-0.4156361,1.079409,6.536601,359.7246,359.1885,0.1257723,-0.4903924,1.198318,0.2137538,359.5705,0.9048234,0.064918,0.553517,1.030624,39.46715,341.7883,352.1699,0.04539635,0.6398333,1.134517,34.07734,316.5153,335.8051,-0.009951684,0.7961213,1.201827,34.86452,319.2482,0.6594633,-0.1066655,0.8415596,1.130535,11.64299,246.8084,0.5606211,0.01418321,0.8288038,0.9128762,355.3086,281.7793,49.89359,-0.02983096,0.6395422,0.7427136,6.202109,351.228,65.93297,0.0606697,0.8476047,1.293278,34.07734,316.5153,335.8051,0.02004274,0.8887402,1.374512,351.1683,268.4582,335.855,0.1158552,0.7466604,1.267267,30.61389,311.3256,311.376,0.2117136,0.7057454,1.325149,9.164689,288.9404,275.8729,0.2819861,0.4612247,1.313679,14.70381,289.5496,271.4143,0.3540976,0.2103044,1.301909,352.8187,266.6527,283.2505,
1337,14.94587,0.06066931,0.4283115,1.013554,24.10963,343.8577,353.7666,0.0107119,0.3684874,0.9516687,339.9045,1.297907,359.0724,-0.0344364,0.01958776,1.088681,353.9785,0.5515755,1.544868,-0.008847471,-0.3957217,1.095714,5.370113,348.0198,0.3444536,-0.07082011,-0.4653011,1.197502,359.8478,359.4852,0.6750909,0.1213778,0.3481659,0.9787945,342.4612,340.5596,0.5257046,0.1283698,-0.007959485,1.09539,355.809,341.061,357.2157,0.09338527,-0.4156361,1.079409,6.536601,359.7246,359.1885,0.1257723,-0.4903924,1.198318,359.7507,359.9936,0.3831159,0.064918,0.553517,1.030624,39.46715,341.7883,352.1699,0.04539635,0.6398333,1.134517,34.07734,316.5153,335.8051,-0.009951684,0.7961213,1.201827,34.86452,319.2482,0.6594633,-0.1066655,0.8415596,1.130535,11.71804,245.7155,358.5889,0.01693748,0.8371907,0.9140964,356.0765,281.4557,49.07903,-0.02399009,0.650343,0.7405294,6.643414,350.3812,65.96384,0.0606697,0.8476047,1.293278,34.07734,316.5153,335.8051,0.02004274,0.8887402,1.374512,351.2224,268.7907,334.7913,0.1158552,0.7466604,1.267267,30.61389,311.3256,311.376,0.2117136,0.7057454,1.325149,9.27372,288.1408,275.2499,0.2817436,0.4612452,1.3119,14.81903,288.6881,270.7795,0.3536065,0.2103456,1.298304,352.1068,266.5445,282.2819,
1338,14.95714,0.06066931,0.4283115,1.013554,24.10963,343.8577,353.7666,0.0107119,0.3684874,0.9516687,339.9045,1.297907,359.0724,-0.0344364,0.01958776,1.088681,353.9785,0.5515755,1.544868,-0.008847471,-0.3957217,1.095714,5.370113,348.0198,0.3444536,-0.07082011,-0.4653011,1.197502,0.05315319,359.2956,0.8722193,0.1213778,0.3481659,0.9787945,342.4612,340.5596,0.5257046,0.1283698,-0.007959485,1.09539,355.809,341.061,357.2157,0.09338527,-0.4156361,1.079409,6.536601,359.7246,359.1885,0.1257723,-0.4903924,1.198318,359.0971,0.8127374,359.738,0.064918,0.553517,1.030624,39.46715,341.7883,352.1699,0.04539635,0.6398333,1.134517,34.07734,316.5153,335.8051,-0.009951684,0.7961213,1.201827,34.86452,319.2482,0.6594633,-0.1066655,0.8415596,1.130535,11.71471,244.5815,356.4522,0.01957045,0.8462539,0.9156283,356.7736,281.0469,48.49013,-0.01815065,0.6611905,0.7394431,6.935156,349.741,65.83965,0.0606697,0.8476047,1.293278,34.07734,316.5153,335.8051,0.02004274,0.8887402,1.374512,351.3489,269.1502,333.6723,0.1158552,0.7466604,1.267267,30.61389,311.3256,311.376,0.2117136,0.7057454,1.325149,9.380656,287.3477,274.6803,0.2816189,0.4612995,1.310333,14.93105,287.8383,270.199,0.3533538,0.2104556,1.295128,351.8248,266.4694,281.5328,
1339,14.96811,0.05854018,0.4193528,0.99985,25.8101,343.5188,352.4314,0.00763859,0.3622922,0.9361511,338.6011,2.19313,359.4426,-0.03263923,0.01629281,1.081766,352.054,1.551178,1.805638,-0.004672197,-0.3984187,1.102222,5.74175,347.5384,0.9217904,-0.0668114,-0.4691187,1.203132,0.3140329,359.4565,0.517498,0.1181525,0.3397366,0.9621052,339.6569,342.4915,1.689713,0.1311706,-0.009760201,1.096832,355.6447,343.3226,357.6493,0.09818767,-0.4177232,1.084266,4.340461,1.487835,359.549,0.134672,-0.4876659,1.204905,358.9128,1.196525,359.7188,0.06435517,0.543837,1.021197,41.65836,340.8135,350.3999,0.04599795,0.6257148,1.128829,39.45884,312.211,330.6477,-0.01347561,0.772177,1.212684,41.62551,320.2441,357.7653,-0.1155739,0.820706,1.151679,11.70623,243.4562,354.3653,0.01314117,0.8342504,0.9386261,357.5023,280.6552,47.81999,-0.02136809,0.651278,0.7596211,7.247981,349.603,65.83728,0.05436136,0.81368,1.311055,39.45885,312.2111,330.6477,0.01138057,0.8443915,1.395619,351.6487,269.4471,332.5146,0.1118533,0.7173366,1.274663,33.43734,304.0294,305.1473,0.2028349,0.6687259,1.334434,9.481398,286.5312,274.1181,0.2726587,0.4243527,1.318112,15.03628,286.9657,269.6258,0.3443101,0.1735833,1.301363,351.8002,266.3424,280.9454,
1340,14.97914,0.05854018,0.4193528,0.99985,25.8101,343.5188,352.4314,0.00763859,0.3622922,0.9361511,338.6011,2.19313,359.4426,-0.03263923,0.01629281,1.081766,352.054,1.551178,1.805638,-0.004672197,-0.3984187,1.102222,5.74175,347.5384,0.9217904,-0.0668114,-0.4691187,1.203132,0.3999284,359.65,359.9081,0.1181525,0.3397366,0.9621052,339.6569,342.4915,1.689713,0.1311706,-0.009760201,1.096832,355.6447,343.3226,357.6493,0.09818767,-0.4177232,1.084266,4.340461,1.487835,359.549,0.134672,-0.4876659,1.204905,359.2285,0.807723,359.9765,0.06435517,0.543837,1.021197,41.65836,340.8135,350.3999,0.04599795,0.6257148,1.128829,39.45884,312.211,330.6477,-0.01347561,0.772177,1.212684,41.62551,320.2441,357.7653,-0.1155739,0.820706,1.151679,11.67393,242.2634,352.3909,0.01580872,0.8426053,0.9409621,358.0583,280.3966,47.30213,-0.01638774,0.6612876,0.7598547,7.905258,350.1216,66.06578,0.05436136,0.81368,1.311055,39.45885,312.2111,330.6477,0.01138057,0.8443915,1.395619,351.9921,269.7255,331.3199,0.1118533,0.7173366,1.274663,33.43734,304.0294,305.1473,0.2028349,0.6687259,1.334434,9.542898,285.6504,273.5348,0.2724643,0.4244002,1.316637,15.10185,286.0265,269.0304,0.3439161,0.1736796,1.298373,352.3022,265.9313,280.6418,
1341,14.99053,0.05854018,0.4193528,0.99985,25.8101,343.5188,352.4314,0.00763859,0.3622922,0.9361511,338.6011,2.19313,359.4426,-0.03263923,0.01629281,1.081766,352.054,1.551178,1.805638,-0.004672197,-0.3984187,1.102222,5.74175,347.5384,0.9217904,-0.0668114,-0.4691187,1.203132,0.3359573,359.528,359.8368,0.1181525,0.3397366,0.9621052,339.6569,342.4915,1.689713,0.1311706,-0.009760201,1.096832,355.6447,343.3226,357.6493,0.09818767,-0.4177232,1.084266,4.340461,1.487835,359.549,0.134672,-0.4876659,1.204905,359.8325,0.318613,0.5390323,0.06435517,0.543837,1.021197,41.65836,340.8135,350.3999,0.04599795,0.6257148,1.128829,39.45884,312.211,330.6477,-0.01347561,0.772177,1.212684,41.62551,320.2441,357.7653,-0.1155739,0.820706,1.151679,11.54461,240.983,350.5487,0.01879708,0.850355,0.9438138,358.4794,280.2089,46.71204,-0.01177359,0.6709532,0.7605298,8.922052,351.3312,66.61633,0.05436136,0.81368,1.311055,39.45885,312.2111,330.6477,0.01138057,0.8443915,1.395619,352.321,270.0609,330.0074,0.1118533,0.7173366,1.274663,33.43734,304.0294,305.1473,0.2028349,0.6687259,1.334434,9.617503,284.7904,273.0111,0.2724418,0.4244896,1.315368,15.17961,285.1141,268.496,0.3438707,0.1738607,1.295803,352.9382,265.3757,280.4718,
